Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_22,0.001759196418826077,1.4349632593280148e-14,8.216517743964147e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_23,8.69023718726621e-15,5.69786033831145e-14,6.1905920204867e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_24,9.13141784408822e-15,0.006097807546700877,0.003025153190452982
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_25,1.1166324809241957e-14,1.4267086086447843e-14,8.239466689948424e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_26,1.688561327798747e-14,0.0031955404102108286,0.0037281304785703883
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_27,1.4581198517123657e-14,2.7820751654797758e-14,7.977125904279347e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_28,9.965500646913484e-15,1.0846172670315417e-14,7.689017246977533e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_29,6.636421736224326e-15,1.0076911868183872e-14,1.81794818998951e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_3,8.08160425154932e-15,1.1239145619883405e-14,1.6256455094102822e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_30,0.008284064220535497,4.5777524875937176e-14,5.330284824633935e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_31,9.377283671785364e-15,1.3585169385761852e-14,2.14145288596664e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_32,8.459839310563193e-15,9.822314093029964e-15,9.483787453273829e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_33,0.0005807284034461272,4.84120277348597e-15,4.7502601534012605e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_34,6.983876440121624e-15,9.751035544490273e-15,3.875827610244631e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_35,6.751448936951713e-15,6.925411849892371e-14,8.013208152579665e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_36,0.0027421316447981863,0.009181244346418474,7.594673587935086e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_37,0.005577914741099392,2.814582644331384e-14,1.643231268647997e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_38,9.400540531186625e-15,1.6678591791393795e-14,1.5486563131420865e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_39,0.009350151206478502,1.1912036337483453e-14,4.081717602799628e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_4,7.397524722415245e-15,1.1338431433828765e-14,2.993525566319377e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_40,5.949472396219827e-15,1.0687259609033971e-14,1.5243304303987532e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_41,8.125301357668018e-15,8.682554303505808e-15,6.82297462163232e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_42,1.0118801629932505e-14,1.0337526965395075e-14,1.1621418526582458e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_43,1.1562440819605039e-14,0.009264643794720001,0.010242666927021282
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_44,0.003827429945793168,0.01579366654375424,0.017959994652907478
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_45,1.1726841719905679e-14,7.773605667901354e-15,1.3902326916985045e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_46,7.368778041453675e-15,7.644368768941082e-15,1.0161829421910055e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_47,7.672950238143035e-15,1.8265213250609082e-14,2.0047295710053554e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_48,1.0667772221140125e-14,8.718038691751013e-15,6.8600001258227e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_49,6.390110373714434e-15,1.1627007330638246e-14,1.2400300332277939e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_5,1.646880779896757e-14,6.993011080916719e-15,5.95169168578676e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_50,0.014069400529074825,1.1865074894812366e-14,1.3828709589473279e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_51,5.8875335162689165e-15,6.920958102253825e-15,5.984470731468239e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_52,9.504027194869498e-15,1.2640806060623281e-14,5.234455808615183e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_53,1.2687792945905349e-14,0.00284940720259742,0.002234838726829375
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_54,0.0035535281756941942,7.845268333782153e-14,9.561289838570334e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_55,2.3445972015719483e-14,0.00559711274644162,0.0065299648708471636
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_56,9.962415152090879e-15,7.082318362724597e-14,8.683158359001908e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_57,0.00231587119597494,8.400832113286683e-15,9.167869010247761e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_58,7.743833352336082e-15,1.2921521491682242e-14,1.0112570503206797e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_59,1.118992630037378e-14,8.339534420174845e-14,9.599872979881852e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_6,1.5536118687838514e-14,0.003722835954404357,0.003704465568030326
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_60,7.271512096155656e-15,2.3173938586537203e-14,2.2557928470769612e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_61,8.978392103860718e-15,3.4116651716011223e-14,2.5581894820085143e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_62,1.1809456190725598e-14,2.6612423822165125e-14,8.336069103516882e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_63,1.0727566982874729e-14,0.008244922738643025,0.0034171898021529475
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_64,8.536626845227305e-15,3.443438490695933e-14,3.62408309380798e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_65,1.7665745024227538e-14,4.437326622213395e-14,5.6250613252965355e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_66,8.667751412450019e-15,1.2235252493703845e-14,1.1175377752821921e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_67,8.049247032793083e-15,9.938118501503264e-15,5.5945464551519315e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_68,8.26649859675399e-15,1.4737498176185606e-14,1.4467557649574154e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_69,8.68200158756401e-15,1.0161586121779682e-14,5.392012971822587e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_7,7.006783029941029e-15,0.003977213218522576,0.003575962757927934
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_70,7.60211338324268e-15,2.3656795768354857e-14,2.5579798695885003e-14
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_71,1.5390314023200347e-14,1.0134812136345214e-14,9.01239441871334e-15
Weight,0,30%,14C x 8K,90%,12C x 8K,L1_72,2.343618933179729e-14,6.796597015349245e-14,1.818510619866487e-14
