Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L1_id,L0_id,True_L0_MAE,Meas_L0_MAE
Height,0,10%,6C x 6K,L1_18,L0_20,0.22206464417609223,-1.0
Height,0,10%,6C x 6K,L1_18,L0_21,0.10100101743877739,-1.0
Height,0,10%,6C x 6K,L1_18,L0_22,0.17482724080375303,-1.0
Height,0,10%,6C x 6K,L1_18,L0_23,1.1139237680405737e-15,-1.0
Height,0,10%,6C x 6K,L1_18,L0_24,1.691239740845655e-15,-1.0
Height,0,10%,6C x 6K,L1_18,L0_3,0.17003111048589054,2.1834386150961413e-15
Height,0,10%,6C x 6K,L1_18,L0_4,0.2692482337217244,-1.0
Height,0,10%,6C x 6K,L1_18,L0_5,0.12335287868832191,-1.0
Height,0,10%,6C x 6K,L1_18,L0_6,7.771561172376096e-16,9.62193288008469e-16
Height,0,10%,6C x 6K,L1_18,L0_7,0.012234351842112422,-1.0
Height,0,10%,6C x 6K,L1_18,L0_8,0.05481758061666766,-1.0
Height,0,10%,6C x 6K,L1_18,L0_9,0.05192276751782008,1.2189323624530364e-15
Height,0,10%,6C x 6K,L1_19,L0_0,0.16952028179512285,-1.0
Height,0,10%,6C x 6K,L1_19,L0_1,1.5358085173981333e-15,-1.0
Height,0,10%,6C x 6K,L1_19,L0_10,1.7319479184152442e-15,-1.0
Height,0,10%,6C x 6K,L1_19,L0_11,0.04265014651393031,-1.0
Height,0,10%,6C x 6K,L1_19,L0_12,0.22471502822705833,1.218065000715048e-15
Height,0,10%,6C x 6K,L1_19,L0_13,0.1697940411695358,-1.0
Height,0,10%,6C x 6K,L1_19,L0_14,0.02372974022963547,-1.0
Height,0,10%,6C x 6K,L1_19,L0_15,0.07391065550847192,-1.0
Height,0,10%,6C x 6K,L1_19,L0_16,0.07115251737855774,0.1336853831608487
Height,0,10%,6C x 6K,L1_19,L0_17,1.4099832412739487e-15,-1.0
Height,0,10%,6C x 6K,L1_19,L0_18,0.04348570217271005,-1.0
Height,0,10%,6C x 6K,L1_19,L0_19,0.021060698867148134,-1.0
Height,0,10%,6C x 6K,L1_19,L0_2,1.0288066694859785e-15,1.27675647831893e-15
Height,0,10%,6C x 6K,L1_19,L0_20,0.08562968782848028,-1.0
Height,0,10%,6C x 6K,L1_19,L0_21,0.04488968369192583,-1.0
Height,0,10%,6C x 6K,L1_19,L0_22,0.10907534205364901,-1.0
Height,0,10%,6C x 6K,L1_19,L0_23,0.11784162515382533,-1.0
Height,0,10%,6C x 6K,L1_19,L0_24,0.09803208433366131,0.1074259732809416
Height,0,10%,6C x 6K,L1_19,L0_3,0.040049358531704424,1.1113795069424743e-15
Height,0,10%,6C x 6K,L1_19,L0_4,0.1304378208345625,0.06754873099219218
Height,0,10%,6C x 6K,L1_19,L0_5,0.025037514605383174,-1.0
Height,0,10%,6C x 6K,L1_19,L0_6,0.026196862395888944,-1.0
Height,0,10%,6C x 6K,L1_19,L0_7,1.2277216280646523e-15,-1.0
Height,0,10%,6C x 6K,L1_19,L0_8,0.035515176019506815,-1.0
Height,0,10%,6C x 6K,L1_19,L0_9,0.03472789439247142,-1.0
Height,0,10%,6C x 6K,L1_2,L0_0,8.482797797526587e-16,-1.0
Height,0,10%,6C x 6K,L1_2,L0_1,1.3082127973499761e-15,1.924386576016938e-15
Height,0,10%,6C x 6K,L1_2,L0_10,0.203098578793838,-1.0
Height,0,10%,6C x 6K,L1_2,L0_11,0.0645490601992777,-1.0
Height,0,10%,6C x 6K,L1_2,L0_12,0.037177480970775265,0.09294370242693678
Height,0,10%,6C x 6K,L1_2,L0_13,0.052039057572354226,-1.0
Height,0,10%,6C x 6K,L1_2,L0_14,1.865174681370263e-15,3.478698810492157e-15
Height,0,10%,6C x 6K,L1_2,L0_15,1.0325074129013957e-15,-1.0
Height,0,10%,6C x 6K,L1_2,L0_16,0.06530843570749681,-1.0
Height,0,10%,6C x 6K,L1_2,L0_17,1.2360483007493409e-15,-1.0
Height,0,10%,6C x 6K,L1_2,L0_18,1.1309240581051463e-15,-1.0
Height,0,10%,6C x 6K,L1_2,L0_19,0.07697517190031203,-1.0
Height,0,10%,6C x 6K,L1_2,L0_2,1.2730557349035128e-15,-1.0
Height,0,10%,6C x 6K,L1_2,L0_20,0.15999550923607508,-1.0
Height,0,10%,6C x 6K,L1_2,L0_21,1.208292725133712e-15,-1.0
Height,0,10%,6C x 6K,L1_2,L0_22,0.130927429224017,-1.0
Height,0,10%,6C x 6K,L1_2,L0_23,0.023923223444003956,-1.0
Height,0,10%,6C x 6K,L1_2,L0_24,0.0907862834571878,1.99377551505601e-15
Height,0,10%,6C x 6K,L1_2,L0_3,0.1354044460267345,-1.0
Height,0,10%,6C x 6K,L1_2,L0_4,0.17264113390910713,-1.0
Height,0,10%,6C x 6K,L1_2,L0_5,1.5635640930137622e-15,-1.0
Height,0,10%,6C x 6K,L1_2,L0_6,0.07666455528432493,0.09197423138325718
Height,0,10%,6C x 6K,L1_2,L0_7,0.0914508672820276,-1.0
Height,0,10%,6C x 6K,L1_2,L0_8,0.0771554835085857,-1.0
Height,0,10%,6C x 6K,L1_2,L0_9,0.2505170982720407,0.14861442857326143
Height,0,10%,6C x 6K,L1_20,L0_0,1.2193949553799635e-15,-1.0
Height,0,10%,6C x 6K,L1_20,L0_1,0.0656572970346066,-1.0
Height,0,10%,6C x 6K,L1_20,L0_10,0.0873608906697022,-1.0
Height,0,10%,6C x 6K,L1_20,L0_11,0.04073010786474492,-1.0
Height,0,10%,6C x 6K,L1_20,L0_12,0.09368342641321233,-1.0
Height,0,10%,6C x 6K,L1_20,L0_13,0.09968242917734228,-1.0
Height,0,10%,6C x 6K,L1_20,L0_14,0.15216990140104028,-1.0
Height,0,10%,6C x 6K,L1_20,L0_15,0.05962331931893132,0.04259185569353546
Height,0,10%,6C x 6K,L1_20,L0_16,0.09101836332774109,-1.0
Height,0,10%,6C x 6K,L1_20,L0_17,0.14265610844410087,-1.0
Height,0,10%,6C x 6K,L1_20,L0_18,0.039061377040063086,-1.0
Height,0,10%,6C x 6K,L1_20,L0_19,1.1324274851176596e-15,9.62193288008469e-16
