Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,20%,2C x 46K,30%,1C x 27K,L1_2,0.12822330688587932,0.054398546206975255,0.06897470736284286
Height,0,20%,2C x 46K,40%,2C x 18K,L1_0,0.1253954307311796,0.1889528034360377,0.06439497163047456
Height,0,20%,2C x 46K,40%,2C x 18K,L1_1,0.11019242671500831,0.07567717496700269,0.06912140938705653
Height,0,20%,2C x 46K,40%,2C x 18K,L1_2,0.12822330688587932,0.054398546206975255,0.054398546206975394
Height,0,20%,2C x 46K,40%,1C x 36K,L1_0,0.1253954307311796,0.1889528034360377,0.09989750279351124
Height,0,20%,2C x 46K,40%,1C x 36K,L1_1,0.11019242671500831,0.07567717496700269,0.10068023361372802
Height,0,20%,2C x 46K,40%,1C x 36K,L1_2,0.12822330688587932,0.054398546206975255,0.06897470736284286
Height,0,20%,2C x 46K,50%,2C x 23K,L1_0,0.1253954307311796,0.1889528034360377,0.06439497163047456
Height,0,20%,2C x 46K,50%,2C x 23K,L1_1,0.11019242671500831,0.07567717496700269,0.06912140938705653
Height,0,20%,2C x 46K,50%,2C x 23K,L1_2,0.12822330688587932,0.054398546206975255,0.054398546206975394
Height,0,20%,2C x 46K,50%,1C x 46K,L1_0,0.1253954307311796,0.1889528034360377,0.02889244046743788
Height,0,20%,2C x 46K,50%,1C x 46K,L1_1,0.11019242671500831,0.07567717496700269,0.03756258516038504
Height,0,20%,2C x 46K,50%,1C x 46K,L1_2,0.12822330688587932,0.054398546206975255,0.039822385051107925
Height,0,20%,2C x 46K,60%,2C x 27K,L1_0,0.1253954307311796,0.1889528034360377,0.06439497163047456
Height,0,20%,2C x 46K,60%,2C x 27K,L1_1,0.11019242671500831,0.07567717496700269,0.06912140938705653
Height,0,20%,2C x 46K,60%,2C x 27K,L1_2,0.12822330688587932,0.054398546206975255,0.054398546206975394
Height,0,20%,2C x 46K,60%,1C x 46K,L1_0,0.1253954307311796,0.1889528034360377,0.09989750279351124
Height,0,20%,2C x 46K,60%,1C x 46K,L1_1,0.11019242671500831,0.07567717496700269,0.10068023361372802
Height,0,20%,2C x 46K,60%,1C x 46K,L1_2,0.12822330688587932,0.054398546206975255,0.06897470736284286
Height,0,20%,2C x 46K,70%,2C x 32K,L1_0,0.1253954307311796,0.1889528034360377,0.06439497163047456
Height,0,20%,2C x 46K,70%,2C x 32K,L1_1,0.11019242671500831,0.07567717496700269,0.06912140938705653
Height,0,20%,2C x 46K,70%,2C x 32K,L1_2,0.12822330688587932,0.054398546206975255,0.054398546206975394
Height,0,20%,2C x 46K,70%,1C x 46K,L1_0,0.1253954307311796,0.1889528034360377,0.09989750279351124
Height,0,20%,2C x 46K,70%,1C x 46K,L1_1,0.11019242671500831,0.07567717496700269,0.10068023361372802
Height,0,20%,2C x 46K,70%,1C x 46K,L1_2,0.12822330688587932,0.054398546206975255,0.039822385051107925
Height,0,20%,2C x 46K,80%,2C x 36K,L1_0,0.1253954307311796,0.1889528034360377,0.06439497163047456
Height,0,20%,2C x 46K,80%,2C x 36K,L1_1,0.11019242671500831,0.07567717496700269,0.06912140938705652
Height,0,20%,2C x 46K,80%,2C x 36K,L1_2,0.12822330688587932,0.054398546206975255,0.054398546206975394
Height,0,20%,2C x 46K,80%,2C x 46K,L1_0,0.1253954307311796,0.1889528034360377,0.06439497163047456
Height,0,20%,2C x 46K,80%,2C x 46K,L1_1,0.11019242671500831,0.07567717496700269,0.06912140938705653
Height,0,20%,2C x 46K,80%,2C x 46K,L1_2,0.12822330688587932,0.054398546206975255,0.054398546206975394
Height,0,20%,2C x 46K,90%,2C x 41K,L1_0,0.1253954307311796,0.1889528034360377,0.06439497163047456
Height,0,20%,2C x 46K,90%,2C x 41K,L1_1,0.11019242671500831,0.07567717496700269,0.06912140938705653
Height,0,20%,2C x 46K,90%,2C x 41K,L1_2,0.12822330688587932,0.054398546206975255,0.054398546206975394
Height,0,20%,2C x 46K,90%,2C x 46K,L1_0,0.1253954307311796,0.1889528034360377,0.06439497163047456
Height,0,20%,2C x 46K,90%,2C x 46K,L1_1,0.11019242671500831,0.07567717496700269,0.06912140938705652
Height,0,20%,2C x 46K,90%,2C x 46K,L1_2,0.12822330688587932,0.054398546206975255,0.054398546206975394
