Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Weight,0,80%,8C x 36K,70%,6C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.007378818006071361
Weight,0,80%,8C x 36K,70%,6C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,2.173429260639755e-14
Weight,0,80%,8C x 36K,70%,6C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,2.0885530959012677e-14
Weight,0,80%,8C x 36K,80%,8C x 28K,L1_0,0.00632582095912781,0.029309423328775713,0.009541232831530494
Weight,0,80%,8C x 36K,80%,8C x 28K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.7273552380125955e-14
Weight,0,80%,8C x 36K,80%,8C x 28K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.7495611441079953e-14
Weight,0,80%,8C x 36K,80%,6C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.006898598551892938
Weight,0,80%,8C x 36K,80%,6C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.151037213073833e-14
Weight,0,80%,8C x 36K,80%,6C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.9528668805514194e-14
Weight,0,80%,8C x 36K,90%,8C x 32K,L1_0,0.00632582095912781,0.029309423328775713,0.009541232831530494
Weight,0,80%,8C x 36K,90%,8C x 32K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.7273552380125955e-14
Weight,0,80%,8C x 36K,90%,8C x 32K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.7495611441079953e-14
Weight,0,80%,8C x 36K,90%,7C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.006974661645077434
Weight,0,80%,8C x 36K,90%,7C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.0462910300062284e-14
Weight,0,80%,8C x 36K,90%,7C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.8319076414538164e-14
Weight,0,80%,8C x 36K,100%,8C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.009541232831530492
Weight,0,80%,8C x 36K,100%,8C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.7273552380125955e-14
Weight,0,80%,8C x 36K,100%,8C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.7495611441079953e-14
Weight,0,80%,8C x 36K,100%,8C x 36K,L1_0,0.00632582095912781,0.029309423328775713,0.009541232831530494
Weight,0,80%,8C x 36K,100%,8C x 36K,L1_1,7.714560471920132e-15,1.0495380606267979e-14,1.7273552380125955e-14
Weight,0,80%,8C x 36K,100%,8C x 36K,L1_2,8.267497797476153e-15,7.32371339499475e-15,1.7495611441079953e-14
Weight,0,80%,6C x 46K,10%,2C x 12K,L1_0,0.00632582095912781,0.004833175028742535,0.006313658275831823
Weight,0,80%,6C x 46K,10%,2C x 12K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.860808960622388e-14
Weight,0,80%,6C x 46K,10%,2C x 12K,L1_2,8.267497797476153e-15,7.78543896018391e-15,7.110053286870274e-15
Weight,0,80%,6C x 46K,10%,1C x 27K,L1_0,0.00632582095912781,0.004833175028742535,0.006533070796358808
Weight,0,80%,6C x 46K,10%,1C x 27K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,6.500818402107219e-15
Weight,0,80%,6C x 46K,10%,1C x 27K,L1_2,8.267497797476153e-15,7.78543896018391e-15,1.114848953894428e-14
Weight,0,80%,6C x 46K,20%,6C x 9K,L1_0,0.00632582095912781,0.004833175028742535,0.004915908612074088
Weight,0,80%,6C x 46K,20%,6C x 9K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,1.5920392576268333e-14
Weight,0,80%,6C x 46K,20%,6C x 9K,L1_2,8.267497797476153e-15,7.78543896018391e-15,5.85334250205152e-15
Weight,0,80%,6C x 46K,20%,1C x 46K,L1_0,0.00632582095912781,0.004833175028742535,0.007431040204184414
Weight,0,80%,6C x 46K,20%,1C x 46K,L1_1,7.714560471920132e-15,1.2709509370859944e-14,7.941795369485286e-15
