Indicator,Sim_ID,L1_Budget_Pct,L1_Label,L2_Budget_Pct,L2_Label,L1_id,True_L1_MAE,Meas_L1_MAE,Meas_L2_MAE
Height,0,20%,8C x 9K,70%,6C x 9K,L1_0,0.07701713861745954,0.05712883258269774,2.295231905770202e-15
Height,0,20%,8C x 9K,70%,6C x 9K,L1_1,0.1243342976972961,0.18904607181737795,1.7121078217714798e-15
Height,0,20%,8C x 9K,70%,6C x 9K,L1_2,0.07336395876283343,0.029930443531237916,2.1492581377176354e-15
Height,0,20%,8C x 9K,80%,8C x 7K,L1_0,0.07701713861745954,0.05712883258269774,2.15997854523055e-15
Height,0,20%,8C x 9K,80%,8C x 7K,L1_1,0.1243342976972961,0.18904607181737795,1.8234421908910495e-15
Height,0,20%,8C x 9K,80%,8C x 7K,L1_2,0.07336395876283343,0.029930443531237916,2.088854882715501e-15
Height,0,20%,8C x 9K,80%,6C x 9K,L1_0,0.07701713861745954,0.05712883258269774,2.6267568367346585e-15
Height,0,20%,8C x 9K,80%,6C x 9K,L1_1,0.1243342976972961,0.18904607181737795,1.7491152559256517e-15
Height,0,20%,8C x 9K,80%,6C x 9K,L1_2,0.07336395876283343,0.029930443531237916,1.9548406103729753e-15
Height,0,20%,8C x 9K,90%,8C x 8K,L1_0,0.07701713861745954,0.05712883258269774,2.3712585714430467e-15
Height,0,20%,8C x 9K,90%,8C x 8K,L1_1,0.1243342976972961,0.18904607181737795,1.6048360557130437e-15
Height,0,20%,8C x 9K,90%,8C x 8K,L1_2,0.07336395876283343,0.029930443531237916,2.0980396239766996e-15
Height,0,20%,8C x 9K,90%,7C x 9K,L1_0,0.07701713861745954,0.05712883258269774,2.415175643252027e-15
Height,0,20%,8C x 9K,90%,7C x 9K,L1_1,0.1243342976972961,0.18904607181737795,1.6455091257837141e-15
Height,0,20%,8C x 9K,90%,7C x 9K,L1_2,0.07336395876283343,0.029930443531237916,1.993004526844465e-15
Height,0,20%,8C x 9K,100%,8C x 9K,L1_0,0.07701713861745954,0.05712883258269774,2.3887142264200634e-15
Height,0,20%,8C x 9K,100%,8C x 9K,L1_1,0.1243342976972961,0.18904607181737795,1.7164125059526075e-15
Height,0,20%,8C x 9K,100%,8C x 9K,L1_2,0.07336395876283343,0.029930443531237916,2.052852486765665e-15
Height,0,20%,8C x 9K,100%,8C x 9K,L1_0,0.07701713861745954,0.05712883258269774,2.3887142264200634e-15
Height,0,20%,8C x 9K,100%,8C x 9K,L1_1,0.1243342976972961,0.18904607181737795,1.7164125059526075e-15
Height,0,20%,8C x 9K,100%,8C x 9K,L1_2,0.07336395876283343,0.029930443531237916,2.052852486765665e-15
Height,0,20%,2C x 46K,10%,2C x 4K,L1_0,0.07701713861745954,0.04179394708878491,1.1969591984239969e-15
Height,0,20%,2C x 46K,10%,2C x 4K,L1_1,0.1243342976972961,0.023857548643910334,1.7520707107365752e-15
Height,0,20%,2C x 46K,10%,2C x 4K,L1_2,0.07336395876283343,0.16731835753128144,2.220446049250313e-15
Height,0,20%,2C x 46K,10%,1C x 9K,L1_0,0.07701713861745954,0.04179394708878491,1.594403621475572e-15
