Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_MAE_Std,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_MAE_Std,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_MAE_Std,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model,Target_Percentile
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,40%,10,10,10C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,40%,11,9,11C x 9K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,40%,20,5,20C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,40%,25,4,25C x 4K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,50%,14,9,14C x 9K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,50%,18,7,18C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,50%,21,6,21C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,50%,25,5,25C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,60%,15,10,15C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,60%,19,8,19C x 8K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,60%,25,6,25C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,70%,22,8,22C x 8K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,70%,25,7,25C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,80%,20,10,20C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,80%,22,9,22C x 9K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,80%,25,8,25C x 8K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,90%,25,9,25C x 9K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,70%,25,10,25C x 10K,100%,25,10,25C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,10%,10,3,10C x 3K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,10%,15,2,15C x 2K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,10%,3,10,3C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,10%,5,6,5C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,10%,6,5,6C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,20%,10,6,10C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,20%,12,5,12C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,20%,15,4,15C x 4K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,20%,20,3,20C x 3K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,20%,5,12,5C x 12K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,20%,6,10,6C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,30%,10,9,10C x 9K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,30%,13,7,13C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,30%,15,6,15C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,30%,18,5,18C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,30%,9,10,9C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,40%,10,12,10C x 12K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,40%,11,11,11C x 11K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,40%,12,10,12C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,40%,15,8,15C x 8K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,40%,17,7,17C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,40%,20,6,20C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,40%,24,5,24C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,50%,15,10,15C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,50%,19,8,19C x 8K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,50%,25,6,25C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,60%,15,12,15C x 12K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,60%,18,10,18C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,60%,20,9,20C x 9K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,70%,19,11,19C x 11K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,70%,21,10,21C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,70%,23,9,23C x 9K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,80%,20,12,20C x 12K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,80%,22,11,22C x 11K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,80%,24,10,24C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,80%,25,12,25C x 12K,100%,25,12,25C x 12K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,10%,12,3,12C x 3K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,10%,17,2,17C x 2K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,10%,18,2,18C x 2K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,10%,3,12,3C x 12K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,10%,4,9,4C x 9K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,10%,5,7,5C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,10%,6,6,6C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,10%,7,5,7C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,10%,9,4,9C x 4K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,20%,10,7,10C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,20%,14,5,14C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,20%,23,3,23C x 3K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,20%,5,14,5C x 14K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,20%,7,10,7C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,30%,13,8,13C x 8K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,30%,15,7,15C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,30%,21,5,21C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,30%,8,13,8C x 13K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,40%,10,14,10C x 14K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,40%,14,10,14C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,40%,20,7,20C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,40%,23,6,23C x 6K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,50%,16,11,16C x 11K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,50%,22,8,22C x 8K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,50%,25,7,25C x 7K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,60%,15,14,15C x 14K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,60%,16,13,16C x 13K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,60%,19,11,19C x 11K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,60%,21,10,21C x 10K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,60%,23,9,23C x 9K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,70%,19,13,19C x 13K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,70%,22,11,22C x 11K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,80%,20,14,20C x 14K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,90%,24,13,24C x 13K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,90%,25,14,25C x 14K,100%,25,14,25C x 14K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,100%,25,15,25C x 15K,10%,13,3,13C x 3K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,100%,25,15,25C x 15K,10%,19,2,19C x 2K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,100%,25,15,25C x 15K,10%,3,13,3C x 13K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,100%,25,15,25C x 15K,20%,15,5,15C x 5K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
6ae0acf7-96fc-4971-8c88-81332619af83 (rho=0.0),Height,0,100%,25,15,25C x 15K,20%,19,4,19C x 4K,100.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6ae0acf7-96fc-4971-8c88-81332619af83,0.0,30%
