Universe,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc
Normal,0,40%,10,15,10C x 15K,60%,9,10,9C x 10K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,64.0,79.0,55.00000000000001
Normal,0,40%,10,15,10C x 15K,60%,8,11,8C x 11K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,63.0,78.0,57.99999999999999
Normal,0,40%,10,15,10C x 15K,60%,7,13,7C x 13K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,61.0,70.0,55.00000000000001
Normal,0,40%,10,15,10C x 15K,60%,6,14,6C x 14K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,60.0,76.0,51.0
Normal,0,40%,10,15,10C x 15K,60%,6,15,6C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,66.0,73.0,60.0
Normal,0,40%,10,15,10C x 15K,80%,10,12,10C x 12K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,70.0,77.0,56.00000000000001
Normal,0,40%,10,15,10C x 15K,80%,9,13,9C x 13K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,67.0,82.0,55.00000000000001
Normal,0,40%,10,15,10C x 15K,80%,9,14,9C x 14K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,69.0,82.0,57.99999999999999
Normal,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,67.0,78.0,60.0
Normal,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,67.0,81.0,56.99999999999999
Normal,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,69.0,79.0,64.0
Normal,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,71.0,85.0,60.0
Normal,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,71.0,85.0,60.0
Normal,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,71.0,85.0,60.0
Normal,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,71.0,85.0,60.0
Normal,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,71.0,85.0,60.0
Normal,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,62.0,73.0,57.99999999999999,32.70788912579957,32.579957356076754,32.96375266524519,71.0,85.0,60.0
Normal,0,60%,25,9,25C x 9K,20%,22,2,22C x 2K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,56.00000000000001,63.0,45.0
Normal,0,60%,25,9,25C x 9K,20%,15,3,15C x 3K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,56.99999999999999,64.0,53.0
Normal,0,60%,25,9,25C x 9K,20%,9,5,9C x 5K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,54.0,62.0,49.0
Normal,0,60%,25,9,25C x 9K,20%,8,6,8C x 6K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,51.0,53.0,48.0
Normal,0,60%,25,9,25C x 9K,20%,6,8,6C x 8K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,54.0,55.00000000000001,43.0
Normal,0,60%,25,9,25C x 9K,20%,5,9,5C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,49.0,54.0,44.0
Normal,0,60%,25,9,25C x 9K,40%,22,4,22C x 4K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,68.0,75.0,55.00000000000001
Normal,0,60%,25,9,25C x 9K,40%,18,5,18C x 5K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,57.99999999999999,69.0,49.0
Normal,0,60%,25,9,25C x 9K,40%,15,6,15C x 6K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,70.0,70.0,53.0
Normal,0,60%,25,9,25C x 9K,40%,13,7,13C x 7K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,72.0,70.0,57.99999999999999
Normal,0,60%,25,9,25C x 9K,40%,11,8,11C x 8K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,62.0,70.0,55.00000000000001
Normal,0,60%,25,9,25C x 9K,40%,10,9,10C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,62.0,67.0,48.0
Normal,0,60%,25,9,25C x 9K,60%,22,6,22C x 6K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,68.0,74.0,56.99999999999999
Normal,0,60%,25,9,25C x 9K,60%,19,7,19C x 7K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,59.0,73.0,53.0
Normal,0,60%,25,9,25C x 9K,60%,17,8,17C x 8K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,68.0,75.0,57.99999999999999
Normal,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,68.0,79.0,59.0
Normal,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,71.0,81.0,56.00000000000001
Normal,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,75.0,81.0,57.99999999999999
Normal,0,60%,25,9,25C x 9K,80%,22,8,22C x 8K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,78.0,87.0,56.00000000000001
Normal,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,74.0,79.0,62.0
Normal,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,74.0,86.0,60.0
Normal,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,72.0,83.0,60.0
Normal,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,70.0,81.0,59.0
Normal,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,76.0,80.0,62.0
Normal,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,78.0,88.0,63.0
Normal,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,78.0,88.0,63.0
Normal,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,78.0,88.0,63.0
Normal,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,78.0,88.0,63.0
Normal,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,78.0,88.0,63.0
Normal,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,63.0,70.0,67.0,46.05543710021321,47.889125799573556,46.737739872068225,78.0,88.0,63.0
Normal,0,60%,22,10,22C x 10K,20%,22,2,22C x 2K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,59.0,62.0,46.0
Normal,0,60%,22,10,22C x 10K,20%,11,4,11C x 4K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,54.0,60.0,40.0
Normal,0,60%,22,10,22C x 10K,20%,9,5,9C x 5K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,45.0,52.0,43.0
Normal,0,60%,22,10,22C x 10K,20%,6,7,6C x 7K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,48.0,55.00000000000001,43.0
Normal,0,60%,22,10,22C x 10K,20%,6,8,6C x 8K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,46.0,54.0,40.0
Normal,0,60%,22,10,22C x 10K,20%,4,10,4C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,53.0,57.99999999999999,42.0
Normal,0,60%,22,10,22C x 10K,40%,22,4,22C x 4K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,61.0,66.0,51.0
Normal,0,60%,22,10,22C x 10K,40%,18,5,18C x 5K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,63.0,68.0,51.0
Normal,0,60%,22,10,22C x 10K,40%,15,6,15C x 6K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,57.99999999999999,65.0,49.0
Normal,0,60%,22,10,22C x 10K,40%,11,8,11C x 8K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,55.00000000000001,69.0,51.0
Normal,0,60%,22,10,22C x 10K,40%,10,9,10C x 9K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,56.99999999999999,65.0,44.0
Normal,0,60%,22,10,22C x 10K,40%,9,10,9C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,52.0,62.0,53.0
Normal,0,60%,22,10,22C x 10K,60%,22,6,22C x 6K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,63.0,69.0,56.99999999999999
Normal,0,60%,22,10,22C x 10K,60%,19,7,19C x 7K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,62.0,76.0,52.0
Normal,0,60%,22,10,22C x 10K,60%,16,8,16C x 8K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,60.0,68.0,56.00000000000001
Normal,0,60%,22,10,22C x 10K,60%,15,9,15C x 9K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,63.0,75.0,57.99999999999999
Normal,0,60%,22,10,22C x 10K,60%,13,10,13C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,64.0,69.0,55.00000000000001
Normal,0,60%,22,10,22C x 10K,60%,13,10,13C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,63.0,73.0,57.99999999999999
Normal,0,60%,22,10,22C x 10K,80%,22,8,22C x 8K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,73.0,76.0,56.99999999999999
Normal,0,60%,22,10,22C x 10K,80%,20,9,20C x 9K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,64.0,77.0,59.0
Normal,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,66.0,79.0,56.00000000000001
Normal,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,64.0,78.0,55.00000000000001
Normal,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,69.0,75.0,59.0
Normal,0,60%,22,10,22C x 10K,80%,18,10,18C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,71.0,76.0,61.0
Normal,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,73.0,83.0,62.0
Normal,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,73.0,83.0,62.0
Normal,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,73.0,83.0,62.0
Normal,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,73.0,83.0,62.0
Normal,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,73.0,83.0,62.0
Normal,0,60%,22,10,22C x 10K,100%,22,10,22C x 10K,66.0,69.0,65.0,46.05543710021321,46.26865671641791,43.624733475479744,73.0,83.0,62.0
Normal,0,60%,20,11,20C x 11K,20%,15,3,15C x 3K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,51.0,54.0,42.0
Normal,0,60%,20,11,20C x 11K,20%,9,5,9C x 5K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,51.0,54.0,40.0
Normal,0,60%,20,11,20C x 11K,20%,7,6,7C x 6K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,54.0,60.0,46.0
Normal,0,60%,20,11,20C x 11K,20%,6,8,6C x 8K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,59.0,62.0,57.99999999999999
Normal,0,60%,20,11,20C x 11K,20%,5,9,5C x 9K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,53.0,57.99999999999999,46.0
Normal,0,60%,20,11,20C x 11K,20%,4,11,4C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,54.0,59.0,43.0
Normal,0,60%,20,11,20C x 11K,40%,18,5,18C x 5K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,62.0,71.0,53.0
Normal,0,60%,20,11,20C x 11K,40%,15,6,15C x 6K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,56.00000000000001,67.0,47.0
Normal,0,60%,20,11,20C x 11K,40%,13,7,13C x 7K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,62.0,71.0,47.0
Normal,0,60%,20,11,20C x 11K,40%,10,9,10C x 9K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,61.0,64.0,47.0
Normal,0,60%,20,11,20C x 11K,40%,9,10,9C x 10K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,57.99999999999999,62.0,48.0
Normal,0,60%,20,11,20C x 11K,40%,8,11,8C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,68.0,75.0,51.0
Normal,0,60%,20,11,20C x 11K,60%,19,7,19C x 7K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,69.0,74.0,51.0
Normal,0,60%,20,11,20C x 11K,60%,16,8,16C x 8K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,68.0,75.0,51.0
Normal,0,60%,20,11,20C x 11K,60%,15,9,15C x 9K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,64.0,75.0,52.0
Normal,0,60%,20,11,20C x 11K,60%,13,10,13C x 10K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,63.0,74.0,52.0
Normal,0,60%,20,11,20C x 11K,60%,12,11,12C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,67.0,77.0,53.0
Normal,0,60%,20,11,20C x 11K,60%,12,11,12C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,67.0,78.0,53.0
Normal,0,60%,20,11,20C x 11K,80%,20,9,20C x 9K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,72.0,84.0,55.00000000000001
Normal,0,60%,20,11,20C x 11K,80%,18,10,18C x 10K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,72.0,82.0,62.0
Normal,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,69.0,82.0,54.0
Normal,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,69.0,83.0,60.0
Normal,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,63.0,78.0,52.0
Normal,0,60%,20,11,20C x 11K,80%,16,11,16C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,72.0,85.0,59.0
Normal,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,72.0,87.0,60.0
Normal,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,72.0,87.0,60.0
Normal,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,72.0,87.0,60.0
Normal,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,72.0,87.0,60.0
Normal,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,72.0,87.0,60.0
Normal,0,60%,20,11,20C x 11K,100%,20,11,20C x 11K,72.0,75.0,69.0,44.86140724946695,46.14072494669509,43.71002132196162,72.0,87.0,60.0
Normal,0,60%,17,13,17C x 13K,20%,15,3,15C x 3K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,51.0,51.0,45.0
Normal,0,60%,17,13,17C x 13K,20%,9,5,9C x 5K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,48.0,54.0,46.0
Normal,0,60%,17,13,17C x 13K,20%,6,7,6C x 7K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,52.0,56.00000000000001,45.0
Normal,0,60%,17,13,17C x 13K,20%,5,9,5C x 9K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,50.0,56.00000000000001,53.0
Normal,0,60%,17,13,17C x 13K,20%,4,11,4C x 11K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,60.0,62.0,51.0
Normal,0,60%,17,13,17C x 13K,20%,3,13,3C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,53.0,60.0,48.0
Normal,0,60%,17,13,17C x 13K,40%,15,6,15C x 6K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,63.0,68.0,55.00000000000001
Normal,0,60%,17,13,17C x 13K,40%,13,7,13C x 7K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,61.0,67.0,56.00000000000001
Normal,0,60%,17,13,17C x 13K,40%,10,9,10C x 9K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,62.0,69.0,55.00000000000001
Normal,0,60%,17,13,17C x 13K,40%,9,10,9C x 10K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,64.0,70.0,47.0
Normal,0,60%,17,13,17C x 13K,40%,7,12,7C x 12K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,64.0,68.0,56.00000000000001
Normal,0,60%,17,13,17C x 13K,40%,7,13,7C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,69.0,73.0,60.0
Normal,0,60%,17,13,17C x 13K,60%,16,8,16C x 8K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,71.0,74.0,62.0
Normal,0,60%,17,13,17C x 13K,60%,15,9,15C x 9K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,70.0,76.0,59.0
Normal,0,60%,17,13,17C x 13K,60%,13,10,13C x 10K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,68.0,76.0,61.0
Normal,0,60%,17,13,17C x 13K,60%,12,11,12C x 11K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,75.0,77.0,65.0
Normal,0,60%,17,13,17C x 13K,60%,11,12,11C x 12K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,68.0,78.0,65.0
Normal,0,60%,17,13,17C x 13K,60%,10,13,10C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,69.0,72.0,64.0
Normal,0,60%,17,13,17C x 13K,80%,16,11,16C x 11K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,76.0,81.0,64.0
Normal,0,60%,17,13,17C x 13K,80%,15,12,15C x 12K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,75.0,86.0,68.0
Normal,0,60%,17,13,17C x 13K,80%,14,13,14C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,74.0,80.0,64.0
Normal,0,60%,17,13,17C x 13K,80%,14,13,14C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,75.0,80.0,66.0
Normal,0,60%,17,13,17C x 13K,80%,14,13,14C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,74.0,84.0,69.0
Normal,0,60%,17,13,17C x 13K,80%,14,13,14C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,75.0,82.0,67.0
Normal,0,60%,17,13,17C x 13K,100%,17,13,17C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,77.0,86.0,70.0
Normal,0,60%,17,13,17C x 13K,100%,17,13,17C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,77.0,86.0,70.0
Normal,0,60%,17,13,17C x 13K,100%,17,13,17C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,77.0,86.0,70.0
Normal,0,60%,17,13,17C x 13K,100%,17,13,17C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,77.0,86.0,70.0
Normal,0,60%,17,13,17C x 13K,100%,17,13,17C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,77.0,86.0,70.0
Normal,0,60%,17,13,17C x 13K,100%,17,13,17C x 13K,70.0,73.0,62.0,42.55863539445628,43.49680170575692,41.06609808102345,77.0,86.0,70.0
Normal,0,60%,16,14,16C x 14K,20%,15,3,15C x 3K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,48.0,55.00000000000001,49.0
Normal,0,60%,16,14,16C x 14K,20%,9,5,9C x 5K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,57.99999999999999,57.99999999999999,46.0
Normal,0,60%,16,14,16C x 14K,20%,6,7,6C x 7K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,55.00000000000001,61.0,49.0
Normal,0,60%,16,14,16C x 14K,20%,4,10,4C x 10K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,46.0,54.0,44.0
Normal,0,60%,16,14,16C x 14K,20%,4,12,4C x 12K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,57.99999999999999,53.0,50.0
Normal,0,60%,16,14,16C x 14K,20%,3,14,3C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,52.0,54.0,43.0
Normal,0,60%,16,14,16C x 14K,40%,15,6,15C x 6K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,56.00000000000001,65.0,50.0
Normal,0,60%,16,14,16C x 14K,40%,11,8,11C x 8K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,63.0,65.0,55.00000000000001
Normal,0,60%,16,14,16C x 14K,40%,10,9,10C x 9K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,62.0,68.0,52.0
Normal,0,60%,16,14,16C x 14K,40%,8,11,8C x 11K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,63.0,64.0,49.0
Normal,0,60%,16,14,16C x 14K,40%,7,12,7C x 12K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,59.0,67.0,51.0
Normal,0,60%,16,14,16C x 14K,40%,6,14,6C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,51.0,56.99999999999999,46.0
Normal,0,60%,16,14,16C x 14K,60%,15,9,15C x 9K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,66.0,69.0,55.00000000000001
Normal,0,60%,16,14,16C x 14K,60%,13,10,13C x 10K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,66.0,77.0,55.00000000000001
Normal,0,60%,16,14,16C x 14K,60%,12,11,12C x 11K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,60.0,71.0,51.0
Normal,0,60%,16,14,16C x 14K,60%,11,12,11C x 12K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,65.0,73.0,51.0
Normal,0,60%,16,14,16C x 14K,60%,10,13,10C x 13K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,63.0,78.0,55.00000000000001
Normal,0,60%,16,14,16C x 14K,60%,10,14,10C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,65.0,80.0,56.00000000000001
Normal,0,60%,16,14,16C x 14K,80%,16,11,16C x 11K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,65.0,79.0,62.0
Normal,0,60%,16,14,16C x 14K,80%,15,12,15C x 12K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,68.0,78.0,56.99999999999999
Normal,0,60%,16,14,16C x 14K,80%,14,13,14C x 13K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,70.0,76.0,57.99999999999999
Normal,0,60%,16,14,16C x 14K,80%,13,14,13C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,71.0,82.0,56.00000000000001
Normal,0,60%,16,14,16C x 14K,80%,13,14,13C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,69.0,83.0,52.0
Normal,0,60%,16,14,16C x 14K,80%,13,14,13C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,68.0,75.0,56.00000000000001
Normal,0,60%,16,14,16C x 14K,100%,16,14,16C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,70.0,83.0,60.0
Normal,0,60%,16,14,16C x 14K,100%,16,14,16C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,70.0,83.0,60.0
Normal,0,60%,16,14,16C x 14K,100%,16,14,16C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,70.0,83.0,60.0
Normal,0,60%,16,14,16C x 14K,100%,16,14,16C x 14K,70.0,73.0,65.0,41.876332622601275,41.36460554371001,40.21321961620469,70.0,83.0,60.0
