Universe,Sim_ID,L1_Budget_Pct,L1_Budget_K,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_Budget_K,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc
Normal,0,40%,152,19,8,19C x 8K,80%,120,15,8,15C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,59.0,64.0,51.0
Normal,0,40%,152,19,8,19C x 8K,80%,120,15,8,15C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,64.0,66.0,57.99999999999999
Normal,0,40%,152,19,8,19C x 8K,80%,120,15,8,15C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,62.0,63.0,51.0
Normal,0,40%,152,19,8,19C x 8K,80%,120,15,8,15C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,59.0,63.0,51.0
Normal,0,40%,152,19,8,19C x 8K,80%,120,15,8,15C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,64.0,65.0,55.00000000000001
Normal,0,40%,152,19,8,19C x 8K,100%,152,19,8,19C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,62.0,68.0,55.00000000000001
Normal,0,40%,152,19,8,19C x 8K,100%,152,19,8,19C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,62.0,68.0,55.00000000000001
Normal,0,40%,152,19,8,19C x 8K,100%,152,19,8,19C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,62.0,68.0,55.00000000000001
Normal,0,40%,152,19,8,19C x 8K,100%,152,19,8,19C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,62.0,68.0,55.00000000000001
Normal,0,40%,152,19,8,19C x 8K,100%,152,19,8,19C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,62.0,68.0,55.00000000000001
Normal,0,40%,152,19,8,19C x 8K,100%,152,19,8,19C x 8K,70.0,69.0,66.0,39.87206823027718,40.93816631130063,40.38379530916844,62.0,68.0,55.00000000000001
Normal,0,40%,150,15,10,15C x 10K,20%,30,15,2,15C x 2K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,49.0,51.0,40.0
Normal,0,40%,150,15,10,15C x 10K,20%,32,8,4,8C x 4K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,50.0,54.0,43.0
Normal,0,40%,150,15,10,15C x 10K,20%,30,6,5,6C x 5K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,50.0,46.0,38.0
Normal,0,40%,150,15,10,15C x 10K,20%,28,4,7,4C x 7K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,44.0,48.0,45.0
Normal,0,40%,150,15,10,15C x 10K,20%,32,4,8,4C x 8K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,45.0,48.0,36.0
Normal,0,40%,150,15,10,15C x 10K,20%,30,3,10,3C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,45.0,48.0,44.0
Normal,0,40%,150,15,10,15C x 10K,40%,60,15,4,15C x 4K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,52.0,56.99999999999999,45.0
Normal,0,40%,150,15,10,15C x 10K,40%,60,12,5,12C x 5K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,52.0,54.0,45.0
Normal,0,40%,150,15,10,15C x 10K,40%,60,10,6,10C x 6K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,52.0,52.0,42.0
Normal,0,40%,150,15,10,15C x 10K,40%,64,8,8,8C x 8K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,52.0,53.0,46.0
Normal,0,40%,150,15,10,15C x 10K,40%,63,7,9,7C x 9K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,46.0,53.0,43.0
Normal,0,40%,150,15,10,15C x 10K,40%,60,6,10,6C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,51.0,54.0,40.0
Normal,0,40%,150,15,10,15C x 10K,60%,90,15,6,15C x 6K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,52.0,55.00000000000001,40.0
Normal,0,40%,150,15,10,15C x 10K,60%,91,13,7,13C x 7K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,60.0,63.0,41.0
Normal,0,40%,150,15,10,15C x 10K,60%,88,11,8,11C x 8K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,52.0,53.0,44.0
Normal,0,40%,150,15,10,15C x 10K,60%,90,10,9,10C x 9K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,52.0,56.00000000000001,42.0
Normal,0,40%,150,15,10,15C x 10K,60%,90,9,10,9C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,56.99999999999999,56.99999999999999,47.0
Normal,0,40%,150,15,10,15C x 10K,60%,90,9,10,9C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,52.0,56.00000000000001,39.0
Normal,0,40%,150,15,10,15C x 10K,80%,120,15,8,15C x 8K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,60.0,63.0,45.0
Normal,0,40%,150,15,10,15C x 10K,80%,117,13,9,13C x 9K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,54.0,59.0,44.0
Normal,0,40%,150,15,10,15C x 10K,80%,120,12,10,12C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,57.99999999999999,61.0,46.0
Normal,0,40%,150,15,10,15C x 10K,80%,120,12,10,12C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,56.99999999999999,60.0,51.0
Normal,0,40%,150,15,10,15C x 10K,80%,120,12,10,12C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,53.0,62.0,41.0
Normal,0,40%,150,15,10,15C x 10K,80%,120,12,10,12C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,56.99999999999999,61.0,47.0
Normal,0,40%,150,15,10,15C x 10K,100%,150,15,10,15C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,60.0,61.0,46.0
Normal,0,40%,150,15,10,15C x 10K,100%,150,15,10,15C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,60.0,61.0,46.0
Normal,0,40%,150,15,10,15C x 10K,100%,150,15,10,15C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,60.0,61.0,46.0
Normal,0,40%,150,15,10,15C x 10K,100%,150,15,10,15C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,60.0,61.0,46.0
Normal,0,40%,150,15,10,15C x 10K,100%,150,15,10,15C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,60.0,61.0,46.0
Normal,0,40%,150,15,10,15C x 10K,100%,150,15,10,15C x 10K,66.0,65.0,57.99999999999999,39.23240938166312,38.42217484008529,37.611940298507456,60.0,61.0,46.0
Normal,0,40%,154,14,11,14C x 11K,20%,30,10,3,10C x 3K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,42.0,41.0,37.0
Normal,0,40%,154,14,11,14C x 11K,20%,30,6,5,6C x 5K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,47.0,53.0,36.0
Normal,0,40%,154,14,11,14C x 11K,20%,30,5,6,5C x 6K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,44.0,48.0,42.0
Normal,0,40%,154,14,11,14C x 11K,20%,32,4,8,4C x 8K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,50.0,50.0,43.0
Normal,0,40%,154,14,11,14C x 11K,20%,27,3,9,3C x 9K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,49.0,50.0,40.0
Normal,0,40%,154,14,11,14C x 11K,20%,33,3,11,3C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,46.0,46.0,44.0
Normal,0,40%,154,14,11,14C x 11K,40%,60,12,5,12C x 5K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,51.0,53.0,46.0
Normal,0,40%,154,14,11,14C x 11K,40%,60,10,6,10C x 6K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,51.0,55.00000000000001,43.0
Normal,0,40%,154,14,11,14C x 11K,40%,63,9,7,9C x 7K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,49.0,51.0,45.0
Normal,0,40%,154,14,11,14C x 11K,40%,63,7,9,7C x 9K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,52.0,57.99999999999999,45.0
Normal,0,40%,154,14,11,14C x 11K,40%,60,6,10,6C x 10K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,50.0,56.00000000000001,38.0
Normal,0,40%,154,14,11,14C x 11K,40%,66,6,11,6C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,55.00000000000001,56.00000000000001,45.0
Normal,0,40%,154,14,11,14C x 11K,60%,91,13,7,13C x 7K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,54.0,56.00000000000001,47.0
Normal,0,40%,154,14,11,14C x 11K,60%,96,12,8,12C x 8K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,55.00000000000001,53.0,49.0
Normal,0,40%,154,14,11,14C x 11K,60%,90,10,9,10C x 9K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,55.00000000000001,55.00000000000001,49.0
Normal,0,40%,154,14,11,14C x 11K,60%,90,9,10,9C x 10K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,55.00000000000001,56.00000000000001,47.0
Normal,0,40%,154,14,11,14C x 11K,60%,88,8,11,8C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,55.00000000000001,56.99999999999999,42.0
Normal,0,40%,154,14,11,14C x 11K,60%,88,8,11,8C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,55.00000000000001,56.99999999999999,46.0
Normal,0,40%,154,14,11,14C x 11K,80%,126,14,9,14C x 9K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,60.0,61.0,52.0
Normal,0,40%,154,14,11,14C x 11K,80%,120,12,10,12C x 10K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,60.0,64.0,46.0
Normal,0,40%,154,14,11,14C x 11K,80%,121,11,11,11C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,61.0,63.0,53.0
Normal,0,40%,154,14,11,14C x 11K,80%,121,11,11,11C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,60.0,62.0,49.0
Normal,0,40%,154,14,11,14C x 11K,80%,121,11,11,11C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,59.0,63.0,46.0
Normal,0,40%,154,14,11,14C x 11K,80%,121,11,11,11C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,57.99999999999999,60.0,44.0
Normal,0,40%,154,14,11,14C x 11K,100%,154,14,11,14C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,61.0,63.0,48.0
Normal,0,40%,154,14,11,14C x 11K,100%,154,14,11,14C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,61.0,63.0,48.0
Normal,0,40%,154,14,11,14C x 11K,100%,154,14,11,14C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,61.0,63.0,48.0
Normal,0,40%,154,14,11,14C x 11K,100%,154,14,11,14C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,61.0,63.0,48.0
Normal,0,40%,154,14,11,14C x 11K,100%,154,14,11,14C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,61.0,63.0,48.0
Normal,0,40%,154,14,11,14C x 11K,100%,154,14,11,14C x 11K,64.0,64.0,59.0,38.16631130063965,37.654584221748394,37.611940298507456,61.0,63.0,48.0
Normal,0,40%,156,12,13,12C x 13K,20%,30,10,3,10C x 3K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,50.0,51.0,40.0
Normal,0,40%,156,12,13,12C x 13K,20%,30,6,5,6C x 5K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,48.0,46.0,47.0
Normal,0,40%,156,12,13,12C x 13K,20%,28,4,7,4C x 7K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,40.0,48.0,46.0
Normal,0,40%,156,12,13,12C x 13K,20%,27,3,9,3C x 9K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,40.0,36.0,40.0
Normal,0,40%,156,12,13,12C x 13K,20%,33,3,11,3C x 11K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,55.00000000000001,54.0,48.0
Normal,0,40%,156,12,13,12C x 13K,20%,26,2,13,2C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,42.0,52.0,39.0
Normal,0,40%,156,12,13,12C x 13K,40%,60,12,5,12C x 5K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,45.0,49.0,46.0
Normal,0,40%,156,12,13,12C x 13K,40%,63,9,7,9C x 7K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,53.0,57.99999999999999,52.0
Normal,0,40%,156,12,13,12C x 13K,40%,64,8,8,8C x 8K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,49.0,55.00000000000001,43.0
Normal,0,40%,156,12,13,12C x 13K,40%,60,6,10,6C x 10K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,47.0,56.00000000000001,48.0
Normal,0,40%,156,12,13,12C x 13K,40%,66,6,11,6C x 11K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,52.0,51.0,50.0
Normal,0,40%,156,12,13,12C x 13K,40%,65,5,13,5C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,47.0,54.0,46.0
Normal,0,40%,156,12,13,12C x 13K,60%,96,12,8,12C x 8K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,54.0,59.0,47.0
Normal,0,40%,156,12,13,12C x 13K,60%,90,10,9,10C x 9K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,53.0,61.0,48.0
Normal,0,40%,156,12,13,12C x 13K,60%,90,9,10,9C x 10K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,53.0,57.99999999999999,47.0
Normal,0,40%,156,12,13,12C x 13K,60%,88,8,11,8C x 11K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,51.0,56.00000000000001,49.0
Normal,0,40%,156,12,13,12C x 13K,60%,96,8,12,8C x 12K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,54.0,56.99999999999999,49.0
Normal,0,40%,156,12,13,12C x 13K,60%,91,7,13,7C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,53.0,55.00000000000001,51.0
Normal,0,40%,156,12,13,12C x 13K,80%,120,12,10,12C x 10K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,57.99999999999999,62.0,54.0
Normal,0,40%,156,12,13,12C x 13K,80%,121,11,11,11C x 11K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,56.99999999999999,59.0,50.0
Normal,0,40%,156,12,13,12C x 13K,80%,120,10,12,10C x 12K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,56.00000000000001,60.0,57.99999999999999
Normal,0,40%,156,12,13,12C x 13K,80%,130,10,13,10C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,56.00000000000001,61.0,49.0
Normal,0,40%,156,12,13,12C x 13K,80%,130,10,13,10C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,56.00000000000001,57.99999999999999,53.0
Normal,0,40%,156,12,13,12C x 13K,80%,130,10,13,10C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,61.0,62.0,56.00000000000001
Normal,0,40%,156,12,13,12C x 13K,100%,156,12,13,12C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,59.0,62.0,56.00000000000001
Normal,0,40%,156,12,13,12C x 13K,100%,156,12,13,12C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,59.0,62.0,56.00000000000001
Normal,0,40%,156,12,13,12C x 13K,100%,156,12,13,12C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,59.0,62.0,56.00000000000001
Normal,0,40%,156,12,13,12C x 13K,100%,156,12,13,12C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,59.0,62.0,56.00000000000001
Normal,0,40%,156,12,13,12C x 13K,100%,156,12,13,12C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,59.0,62.0,56.00000000000001
Normal,0,40%,156,12,13,12C x 13K,100%,156,12,13,12C x 13K,60.0,67.0,57.99999999999999,37.86780383795308,38.03837953091684,35.6503198294243,59.0,62.0,56.00000000000001
Normal,0,40%,150,10,15,10C x 15K,20%,30,10,3,10C x 3K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,42.0,49.0,37.0
Normal,0,40%,150,10,15,10C x 15K,20%,30,6,5,6C x 5K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,37.0,48.0,35.0
Normal,0,40%,150,10,15,10C x 15K,20%,28,4,7,4C x 7K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,43.0,49.0,43.0
Normal,0,40%,150,10,15,10C x 15K,20%,33,3,11,3C x 11K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,43.0,48.0,47.0
Normal,0,40%,150,10,15,10C x 15K,20%,26,2,13,2C x 13K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,44.0,47.0,40.0
Normal,0,40%,150,10,15,10C x 15K,20%,30,2,15,2C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,49.0,49.0,49.0
Normal,0,40%,150,10,15,10C x 15K,40%,60,10,6,10C x 6K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,49.0,59.0,46.0
Normal,0,40%,150,10,15,10C x 15K,40%,64,8,8,8C x 8K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,54.0,60.0,48.0
Normal,0,40%,150,10,15,10C x 15K,40%,60,6,10,6C x 10K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,56.99999999999999,56.99999999999999,43.0
Normal,0,40%,150,10,15,10C x 15K,40%,55,5,11,5C x 11K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,59.0,59.0,50.0
Normal,0,40%,150,10,15,10C x 15K,40%,65,5,13,5C x 13K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,50.0,60.0,48.0
Normal,0,40%,150,10,15,10C x 15K,40%,60,4,15,4C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,53.0,56.99999999999999,49.0
Normal,0,40%,150,10,15,10C x 15K,60%,90,10,9,10C x 9K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,54.0,64.0,55.00000000000001
Normal,0,40%,150,10,15,10C x 15K,60%,90,9,10,9C x 10K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,52.0,65.0,47.0
Normal,0,40%,150,10,15,10C x 15K,60%,88,8,11,8C x 11K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,57.99999999999999,63.0,52.0
Normal,0,40%,150,10,15,10C x 15K,60%,91,7,13,7C x 13K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,55.00000000000001,65.0,48.0
Normal,0,40%,150,10,15,10C x 15K,60%,84,6,14,6C x 14K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,54.0,56.99999999999999,47.0
Normal,0,40%,150,10,15,10C x 15K,60%,90,6,15,6C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,60.0,64.0,48.0
Normal,0,40%,150,10,15,10C x 15K,80%,120,10,12,10C x 12K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,60.0,66.0,48.0
Normal,0,40%,150,10,15,10C x 15K,80%,117,9,13,9C x 13K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,54.0,61.0,56.00000000000001
Normal,0,40%,150,10,15,10C x 15K,80%,126,9,14,9C x 14K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,60.0,66.0,56.99999999999999
Normal,0,40%,150,10,15,10C x 15K,80%,120,8,15,8C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,60.0,64.0,56.99999999999999
Normal,0,40%,150,10,15,10C x 15K,80%,120,8,15,8C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,57.99999999999999,69.0,56.00000000000001
Normal,0,40%,150,10,15,10C x 15K,80%,120,8,15,8C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,64.0,65.0,54.0
Normal,0,40%,150,10,15,10C x 15K,100%,150,10,15,10C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,61.0,67.0,60.0
Normal,0,40%,150,10,15,10C x 15K,100%,150,10,15,10C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,61.0,67.0,60.0
Normal,0,40%,150,10,15,10C x 15K,100%,150,10,15,10C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,61.0,67.0,60.0
Normal,0,40%,150,10,15,10C x 15K,100%,150,10,15,10C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,61.0,67.0,60.0
Normal,0,40%,150,10,15,10C x 15K,100%,150,10,15,10C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,61.0,67.0,60.0
Normal,0,40%,150,10,15,10C x 15K,100%,150,10,15,10C x 15K,63.0,68.0,59.0,35.522388059701484,34.541577825159905,34.24307036247335,61.0,67.0,60.0
Normal,0,60%,225,25,9,25C x 9K,20%,44,22,2,22C x 2K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,50.0,56.00000000000001,39.0
Normal,0,60%,225,25,9,25C x 9K,20%,45,15,3,15C x 3K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,51.0,53.0,43.0
Normal,0,60%,225,25,9,25C x 9K,20%,45,9,5,9C x 5K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,49.0,50.0,45.0
Normal,0,60%,225,25,9,25C x 9K,20%,48,8,6,8C x 6K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,47.0,50.0,43.0
Normal,0,60%,225,25,9,25C x 9K,20%,48,6,8,6C x 8K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,47.0,51.0,37.0
Normal,0,60%,225,25,9,25C x 9K,20%,45,5,9,5C x 9K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,46.0,46.0,37.0
Normal,0,60%,225,25,9,25C x 9K,40%,88,22,4,22C x 4K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,56.99999999999999,56.99999999999999,50.0
Normal,0,60%,225,25,9,25C x 9K,40%,90,18,5,18C x 5K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,53.0,60.0,47.0
Normal,0,60%,225,25,9,25C x 9K,40%,90,15,6,15C x 6K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,57.99999999999999,57.99999999999999,44.0
Normal,0,60%,225,25,9,25C x 9K,40%,91,13,7,13C x 7K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,54.0,56.00000000000001,45.0
Normal,0,60%,225,25,9,25C x 9K,40%,88,11,8,11C x 8K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,52.0,60.0,49.0
Normal,0,60%,225,25,9,25C x 9K,40%,90,10,9,10C x 9K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,52.0,56.00000000000001,44.0
Normal,0,60%,225,25,9,25C x 9K,60%,132,22,6,22C x 6K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,56.99999999999999,62.0,53.0
Normal,0,60%,225,25,9,25C x 9K,60%,133,19,7,19C x 7K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,59.0,64.0,54.0
Normal,0,60%,225,25,9,25C x 9K,60%,136,17,8,17C x 8K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,66.0,67.0,51.0
Normal,0,60%,225,25,9,25C x 9K,60%,135,15,9,15C x 9K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,59.0,65.0,54.0
Normal,0,60%,225,25,9,25C x 9K,60%,135,15,9,15C x 9K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,61.0,66.0,56.00000000000001
Normal,0,60%,225,25,9,25C x 9K,60%,135,15,9,15C x 9K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,57.99999999999999,60.0,55.00000000000001
Normal,0,60%,225,25,9,25C x 9K,80%,176,22,8,22C x 8K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,64.0,68.0,53.0
Normal,0,60%,225,25,9,25C x 9K,80%,180,20,9,20C x 9K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,67.0,72.0,56.00000000000001
Normal,0,60%,225,25,9,25C x 9K,80%,180,20,9,20C x 9K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,63.0,67.0,48.0
Normal,0,60%,225,25,9,25C x 9K,80%,180,20,9,20C x 9K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,68.0,71.0,56.99999999999999
Normal,0,60%,225,25,9,25C x 9K,80%,180,20,9,20C x 9K,72.0,71.0,62.0,46.69509594882729,47.42004264392323,44.4776119402985,61.0,67.0,54.0
