Universe,Indicator,Sim_ID,L1_Budget_Pct,L1_C,L1_K,L1_Label,L2_Budget_Pct,L2_C,L2_K,L2_Label,V1_MAE_Acc,V1_RMSE_Acc,V1_P90_Acc,V2_MAE_Acc,V2_RMSE_Acc,V2_P90_Acc,V3_MAE_Acc,V3_RMSE_Acc,V3_P90_Acc,Scenario,Rho_Model
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,20%,2,13,2C x 13K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,54.0,57.99999999999999,53.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,20%,2,15,2C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,56.99999999999999,52.0,44.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,20%,2,15,2C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,47.0,51.0,48.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,10,6,10C x 6K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,56.99999999999999,60.0,67.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,40%,10,6,10C x 6K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,55.00000000000001,56.00000000000001,50.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,8,8,8C x 8K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,62.0,68.0,66.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,40%,8,8,8C x 8K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,62.0,60.0,57.99999999999999,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,6,10,6C x 10K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,64.0,65.0,59.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,40%,6,10,6C x 10K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,62.0,63.0,54.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,5,11,5C x 11K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,65.0,56.99999999999999,63.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,40%,5,11,5C x 11K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,60.0,51.0,62.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,5,13,5C x 13K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,67.0,65.0,61.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,40%,5,13,5C x 13K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,60.0,56.00000000000001,63.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,40%,4,15,4C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,65.0,61.0,64.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,40%,4,15,4C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,62.0,56.00000000000001,59.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,10,9,10C x 9K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,80.0,77.0,72.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,60%,10,9,10C x 9K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,73.0,78.0,71.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,9,10,9C x 10K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,79.0,79.0,70.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,60%,9,10,9C x 10K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,72.0,67.0,62.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,8,11,8C x 11K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,77.0,78.0,77.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,60%,8,11,8C x 11K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,70.0,68.0,70.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,7,13,7C x 13K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,73.0,75.0,70.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,60%,7,13,7C x 13K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,71.0,72.0,70.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,6,14,6C x 14K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,73.0,72.0,75.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,60%,6,14,6C x 14K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,62.0,70.0,67.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,60%,6,15,6C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,70.0,67.0,68.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,60%,6,15,6C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,72.0,70.0,73.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,80%,10,12,10C x 12K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,85.0,85.0,78.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,80%,10,12,10C x 12K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,84.0,82.0,79.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,80%,9,13,9C x 13K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,83.0,81.0,82.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,80%,9,13,9C x 13K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,84.0,86.0,74.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,80%,9,14,9C x 14K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,82.0,81.0,82.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,80%,9,14,9C x 14K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,84.0,89.0,76.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,79.0,84.0,76.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,86.0,84.0,83.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,83.0,83.0,79.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,82.0,79.0,78.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,79.0,79.0,79.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,80%,8,15,8C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,82.0,80.0,80.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,53.0,50.0,45.0,37.211291702309666,36.99743370402053,37.38237810094097,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,40%,10,15,10C x 15K,100%,10,15,10C x 15K,48.0,48.0,47.0,38.023952095808376,36.99743370402053,37.425149700598794,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,22,2,22C x 2K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,63.0,62.0,53.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,20%,22,2,22C x 2K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,50.0,52.0,52.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,15,3,15C x 3K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,54.0,55.00000000000001,54.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,20%,15,3,15C x 3K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,61.0,61.0,61.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,9,5,9C x 5K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,48.0,50.0,53.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,20%,9,5,9C x 5K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,52.0,56.00000000000001,48.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,8,6,8C x 6K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,57.99999999999999,50.0,47.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,20%,8,6,8C x 6K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,56.99999999999999,51.0,56.99999999999999,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,6,8,6C x 8K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,50.0,53.0,56.00000000000001,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,20%,6,8,6C x 8K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,55.00000000000001,52.0,53.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,20%,5,9,5C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,51.0,53.0,50.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,20%,5,9,5C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,55.00000000000001,55.00000000000001,56.00000000000001,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,22,4,22C x 4K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,61.0,56.00000000000001,56.00000000000001,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,40%,22,4,22C x 4K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,61.0,64.0,59.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,18,5,18C x 5K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,62.0,57.99999999999999,72.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,40%,18,5,18C x 5K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,63.0,62.0,57.99999999999999,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,15,6,15C x 6K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,68.0,65.0,61.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,40%,15,6,15C x 6K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,66.0,60.0,63.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,13,7,13C x 7K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,63.0,66.0,56.00000000000001,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,40%,13,7,13C x 7K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,61.0,60.0,56.99999999999999,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,11,8,11C x 8K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,56.99999999999999,59.0,57.99999999999999,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,40%,11,8,11C x 8K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,67.0,62.0,63.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,40%,10,9,10C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,61.0,59.0,60.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,40%,10,9,10C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,56.00000000000001,59.0,59.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,60%,22,6,22C x 6K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,70.0,68.0,73.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,60%,22,6,22C x 6K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,70.0,69.0,61.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,60%,19,7,19C x 7K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,78.0,77.0,79.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,60%,19,7,19C x 7K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,69.0,68.0,74.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,60%,17,8,17C x 8K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,71.0,70.0,76.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,60%,17,8,17C x 8K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,74.0,71.0,73.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,75.0,69.0,74.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,74.0,73.0,75.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,71.0,71.0,75.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,75.0,75.0,75.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,68.0,73.0,74.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,60%,15,9,15C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,74.0,75.0,73.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,80%,22,8,22C x 8K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,82.0,80.0,81.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,80%,22,8,22C x 8K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,80.0,85.0,73.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,78.0,78.0,81.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,82.0,82.0,82.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,83.0,72.0,82.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,84.0,85.0,79.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,81.0,82.0,84.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,81.0,83.0,80.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,85.0,78.0,85.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,81.0,83.0,80.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,82.0,78.0,76.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,80%,20,9,20C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,80.0,84.0,78.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Height,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,63.0,62.0,52.0,57.22840034217279,56.287425149700596,55.26090675791274,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
2_Bad_L0_Lazy_L1 (rho=0.0),Weight,0,60%,25,9,25C x 9K,100%,25,9,25C x 9K,56.99999999999999,55.00000000000001,52.0,57.65611633875106,55.56030795551753,56.41573994867408,100.0,100.0,100.0,2_Bad_L0_Lazy_L1,0.0
